63506;Двигатель вентилятора Faiveley L63-11255;;2019-01-10;2019-01-27;;Москва-Октябрьская;Без рамы, неисправна плата процессора.
63505;Двигатель вентилятора Faiveley L63-11255;;2019-01-10;;2019-03-21;Москва-Октябрьская;Без рамы. Передан на центральный склад 21.03.2019
63480;Плата ПУ5 (ГАМЕМ);66;2019-01-09;2019-01-11;;Сервисный центр;Забракована в ГАМЕМ, неверный параметр 170,171,172,173,174
63438;Преобразователь ПНВ 54/220-200;1662;2019-01-09;2019-07-01;2019-07-02;Сервисный центр;Прогар печатной платы
63376;Блок упр. авт. двери CB 110500 (Элк);283;2018-12-28;2019-01-14;2019-01-15;Санкт-Петербург;залит водой
63371;Блок упр. авт. двери CB 110500 (Элк);349;2018-12-28;2019-01-14;2019-01-15;Санкт-Петербург;горелый центр. процесор
63363;Плата ПУВ3 (ГАМЕМ);200;2018-12-28;2018-12-29;;Москва-Киевская;на ГАМЕМ
63361;Плата ПУВ3 (ГАМЕМ);263;2018-12-28;2018-12-29;;Москва-Киевская;на ГАМЕМ
63292;Блок упр. авт. двери СПСТ.468361.016;909670;2018-12-27;2018-12-27;2018-12-27;Новосибирск;Прогар платы
63277;КППУ Барс-4МОс;;2018-12-26;2018-12-29;2019-03-01;Адлер;Только плата. Механическое повреждение D3 (ПЛИС), обрыв токоведущих дорожек.
63261;Плата ПУВ3 (ГАМЕМ);40;2018-12-26;2018-12-27;;Сервисный центр;неремонтопригодна, сквозной прогар платы
63216;Контроллер Siemens SIBCOS M9000;2189;2018-12-24;2019-02-26;2019-02-26;Сервисный центр;Залит водой.
63215;Контроллер Siemens SIBCOS M9000;1819;2018-12-24;2019-02-26;2019-02-26;Сервисный центр;Залит водой.
63199;Блок питания пеллетного котла БП-350/27;13291;2018-12-24;2018-12-24;2018-12-25;Новосибирск;
63197;Плата ПУВ3 (ГАМЕМ);197;2018-12-21;2018-12-24;;Санкт-Петербург;на ГАМЕМ, внутренняя неготовность
63145;Плата упр. ВВ преобразователем СМПК.468332.063;26;2018-12-20;2018-12-26;;Самара;
63137;Плата БУТ-М СМПК.758725.042;369;2018-12-20;2019-02-06;;Нижний Новгород;Трансформатор, проц ATTINY, плата.
63128;Телевизор SHARP LC-15S1E;408855577;2018-12-20;2019-01-15;2019-01-17;Воронеж;коррозия платы
63098;Плата ВВ драйверов СМПК.758726.181 СМПК.468741.044;423;2018-12-18;2019-01-21;;Москва-Киевская;Прогар П/П
63028;Двигатель вентилятора Faiveley L63-11255;;2018-12-18;2018-12-25;2018-12-26;Сервисный центр;Без рамы
63018;Плата БУТ-М СМПК.758725.171;1865;2018-12-14;2019-01-17;;Казань;СМПК.758725.207 Неисправен микроконтроллер
63003;Плата ВВ драйверов СМПК.758726.181 СМПК.468741.044;912;2018-12-14;2019-01-21;;Сервисный центр;Прогар П/П
62987;Блок упр. пеллетным котлом БУПК-02;13266;2018-12-13;2018-12-17;;Новосибирск;выгорела ПП
62907;Двигатель вентилятора Faiveley L63-11255;;2018-12-11;2019-01-27;2019-06-27;Адлер;Без рамы, неисправна плата процессора. ВИБРАЦИЯ. Передан на центральный склад.
62905;Двигатель вентилятора Faiveley L63-11255;;2018-12-11;2019-07-30;;Адлер;без рамы. неисправность платы процессора, неисправность двигателя.
62901;КППУ Барс-4МОс;581;2018-12-07;2019-04-01;;Санкт-Петербург;Неисправно системное ПО.
62887;Двигатель вентилятора Faiveley L63-11255;;2018-12-07;;;Москва-Октябрьская;Без рамы
62867;Прочее (см. примечания);;2018-12-06;2019-05-17;2019-06-05;Нижний Новгород;Отказ ситемного ПО! Сетевой коммутатор Harting mCon3100-AV
62866;Прочее (см. примечания);71050698835;2018-12-06;2019-02-05;2019-02-06;Нижний Новгород;Модуль расширения B&R X20BR9300. Прогар МПП.
62865;Прочее (см. примечания);71050486341;2018-12-06;2019-02-05;2019-02-06;Нижний Новгород;Модуль расширения B&R X20BR9300. Прогар МПП.
62860;Панель регулирования громкости ПРГ-2.02 АВДБ.687240.018;;2018-12-06;;;Белгород;Без корпуса. Отправлен в ЭЛК 17.11.2020.
62842;Прочее (см. примечания);;2018-12-06;2018-12-17;2018-12-18;Москва-Киевская;Преобразователь ИС2-110-300 вышел из строя м\к pic16f690
62839;Панель регулирования громкости ПРГ-2.02 АВДБ.687240.018;94870;2018-12-06;;;Москва-Киевская;Необходим ремонт производителя. Отправлен в ЭЛК 29.07.2020. Вернулась с ЭЛК 18.01.2021, Акт №06-ОР, забракована
62837;Панель регулирования громкости ПРГ-2.02 АВДБ.687240.018;94070;2018-12-06;2019-04-25;2019-04-25;Москва-Киевская;
62836;Двигатель вентилятора Faiveley L63-11255;;2018-12-06;2018-12-10;2018-12-11;Москва-Киевская;Без рамы и весь раскручен
62788;Модуль питания PB03A (KNORR-BREMSE);FR0500782;2018-12-03;2018-12-07;2018-12-12;Санкт-Петербург;Электрохимическое повреждение печатной платы и компонентов
62762;Блок БУЭВ-Г АВДБ.758800.100;3;2018-12-03;2018-12-04;;Москва-Николаевка;Отправлен в ремонт ЭЛК 05.12.2018.
62687;Плата диф. защиты Э-00.01.56.00.101;;2018-11-29;2018-11-29;2018-12-03;Москва-Киевская;
62675;Двигатель вентилятора Faiveley L63-11255;;2018-11-29;2019-01-27;;Москва-Октябрьская;Без рамы, неисправна плата процессора.
62579;Операторская панель ABB PP320;49340014;2018-11-27;2018-12-05;;Смоленск;Ждет LTBHBT357G12CK. Уст. на 26513.
62576;Плата П2 (ГАМЕМ);11201754;2018-11-27;2018-12-04;;Смоленск;Трансформатор, в ГАМЕМ.
62557;Двигатель вентилятора Faiveley L63-11255;336;2018-11-27;2018-12-11;2018-12-11;Москва-Октябрьская;
62379;Табло инф. ТИ-14-38M;822;2018-11-19;2018-11-26;;Чита;отказ БП прогорела ПП, перегорели дорожки, сгорели процессоры, выгорела ADM 485 и ПП под ней, отказ DS 1820
62371;Двигатель вентилятора Faiveley L63-11255;;2018-11-19;2019-03-05;2019-06-27;Москва-Октябрьская;неисправна плата процессора. Передан на центральный склад.
62370;Двигатель вентилятора Faiveley L63-11255;;2018-11-19;2019-01-28;;Москва-Октябрьская;неисправна плата процессора. По расп. Шепелева А.С. рама отпр. отдельно на ВЧД-1 07.06.2019.
62276;Панель регулирования громкости ПРГ-2.02 АВДБ.687240.018;94088;2018-11-12;2019-04-25;2019-04-25;Москва-Киевская;
62267;Модуль расширения Siemens EM235;J9P9507415;2018-11-12;2018-11-12;2019-10-09;Воронеж;обрыв дорожек печ.платы
62187;Двигатель вентилятора Faiveley L63-11255;;2018-11-06;2018-11-08;2018-11-16;Москва-Октябрьская;Без рамы. неисправен подшипник мотора. В ремонт, Центральный склад.
62186;Двигатель вентилятора Faiveley L63-11255;;2018-11-06;2018-11-08;2018-11-16;Москва-Октябрьская;Без рамы, неисправна плата процессора. В ремонт, Центральный склад.
62184;Двигатель вентилятора Faiveley L63-11255;137;2018-11-06;2018-11-22;2018-12-11;Москва-Октябрьская;вибрация, механический дефект. электрически исправен. Передан Тимощенкову на замену подшипника 22.11.2018
62121;Двигатель вентилятора Faiveley L63-11255;;2018-11-06;2018-11-08;2018-11-16;Москва-Октябрьская;Без рамы. неисправен подшипник мотора. В ремонт, Центральный склад.
62099;Блок БУЭВ-П АВДБ.758800.200;48;2018-11-02;2018-11-02;2018-11-02;Адлер;Залит водой. см 52219.
62096;Контроллер вагона;3124;2018-11-01;2021-01-18;;Нижний Новгород;Отправлен в ЭЛК 29.07.2020. Вернулся 18.01.2021, забракован
62073;Контроллер информационной панели КИП-2 АВДБ.687240.075;50;2018-11-01;2018-11-07;2018-11-09;Адлер;Залит водой.
62061;Двигатель вентилятора Faiveley L63-11255;;2018-11-01;2018-11-08;2018-11-16;Адлер;без рамы. неисправен мотор вентилятора. В ремонт, Центральный склад.
62059;Плата ПУВ3 (ГАМЕМ);;2018-10-31;2018-10-31;;Ярославль;сквозной прогар платы
62011;Модуль БУЭ-К (Экспресс 1А41);1376;2018-10-30;2018-11-13;;Новосибирск;отказ процессора
61975;Операторская панель Siemens TP170A;TNS17213;2018-10-29;2018-11-27;;Киров;06.11 МК и питание в кз
61948;Инвертор ПН Кларус 110/8800 ДУ;7463038;2018-10-26;2018-10-29;;Омск;
61938;Модуль EB01B (KNORR-BREMSE);25799/01B;2018-10-24;2018-10-24;2018-10-26;Воронеж;Прогар печатной платы.
61925;Прочее (см. примечания);0451А;2018-10-24;2018-11-19;2018-11-30;Хабаровск;Информационное табло ИТС-0840.2-4RGB-1-2 (гарантийное 12.2017).
61924;Прочее (см. примечания);0470Б;2018-10-24;2018-11-19;2018-11-30;Хабаровск;Информационное табло ИТС-0840.2-4RGB-1-2 (гарантийное 12.2017).
61918;Прочее (см. примечания);40110;2018-10-24;;2019-05-21;Хабаровск;В ремонт на центральный склад. Гарантийный, инвертор DC/AC 110/220 (Сибконтакт)
61864;Табло инф. ТИ-11-11-38М;8890;2018-10-22;2018-10-22;;Москва-Ярославская;все провода откусаны, ПП повреждена механически.
61862;Двигатель вентилятора Faiveley L63-11255;;2018-10-22;2018-10-23;2018-11-16;Москва-Октябрьская;Без рамы. неисправен подшипник мотора. В ремонт, Центральный склад.
61815;Двигатель вентилятора Faiveley L63-11255;;2018-10-19;2018-10-23;2018-11-16;Москва-Октябрьская;Без рамы. механическое повреждение платы процессора. В ремонт, Центральный склад.
61754;Плата устр-ва покупейного регулирования Э-12.07.21.00.241;;2018-10-16;2018-11-02;;Пенза;Замена AM15EW-11024S, неиспр. процессор, ремонт в Экспресс.
61720;Двигатель вентилятора Faiveley L63-11255;;2018-10-16;2018-10-16;2018-11-16;Самара;Без рамы. неисправен подшипник мотора. В ремонт, Центральный склад.
61687;Блок питания PCA150.42012;;2018-10-16;2018-11-12;2019-02-12;Саратов;раскурочена ПП, отсутствуют ЭРЭ
61686;Блок питания PCA150.42012;;2018-10-16;2018-11-12;2019-02-12;Саратов;выгорела ПП
61684;Двигатель вентилятора Faiveley L63-11255;;2018-10-15;2018-10-15;2018-11-16;Москва-Октябрьская;Без рамы. неисправен подшипник мотора. В ремонт, Центральный склад.
61659;Блок упр. авт. двери СМПК.422412.004 (ЭЛСИЭЛ);4779;2018-10-15;;;Красноярск;Гарантийный. Ремонт в ЭЛСИЭЛ
61658;Блок упр. авт. двери СМПК.422412.004 (ЭЛСИЭЛ);5398;2018-10-15;;;Красноярск;Гарантийный. Ремонт в ЭЛСИЭЛ
61624;Блок БРНГ в сборе ЖИТМ.421243.001 (Кросна);364;2018-10-15;2018-10-19;;Волгоград;Без 5-ти модулей. Прогорела ПП корзины и бл.СИЛ под разъёмами
61608;Двигатель вентилятора Faiveley L63-11255;281;2018-10-11;;;Москва-Октябрьская;
61599;Модуль БУЭ-К (Экспресс 1А41);857;2018-10-11;2018-10-18;;Адлер;отказ всех процессоров
61539;Плата упр. ВВ преобразователем СМПК.468332.120;48;2018-10-09;2018-11-09;;Москва-Киевская;
61537;Устройство управления B3114-12C;0-0032;2018-10-09;2020-02-03;;Москва-Киевская;Блок раскурочен (выкушены ЭРЭ, отсутств.крепёж,кабель пит)
61498;Двигатель вентилятора Faiveley L63-11255;;2018-10-09;2018-10-11;2018-11-16;Адлер;Без рамы. неисправен подшипник мотора. В ремонт, Центральный склад.
61489;Модуль ПУ MCN-3.0;108;2018-10-05;2018-11-22;;Самара;разбит дисплей, сенсорная панель
61443;Блок БСВ в сборе (ГАМЕМ);60;2018-10-03;2019-02-27;2019-02-27;Москва-Киевская;2БСВ. Ждем детали!
61437;Плата ПРТ (ГАМЕМ);113008;2018-10-03;2018-10-03;;Воронеж;Прогар П/П
61436;Плата ПУВ3 (ГАМЕМ);179;2018-10-03;2018-10-03;2019-01-25;Воронеж;пробой 3000 В, не подлежит восстановлению
61435;Плата ППВ1 (ГАМЕМ);113026;2018-10-03;2018-10-03;2019-07-09;Воронеж;пробой 3000 В, забракована в ГАМЕМ 21.06.2019, акт от 15.03.2019
61395;Двигатель вентилятора Faiveley L63-11255;210;2018-10-01;2018-11-14;2018-11-16;Москва-Октябрьская;неисправен подшипник мотора.(восстановлению не подлежит)
61391;Двигатель вентилятора Faiveley L63-11255;;2018-10-01;2018-10-04;;Москва-Октябрьская;Без рамы. неисправен подшипник мотора. Отдан Тимощенкову И. на эксперименты
61363;Двигатель вентилятора Faiveley L63-11255;;2018-09-28;2018-09-29;2018-10-03;Адлер;Без рамы. вибрация. Отправлен на центральный склад
61362;Двигатель вентилятора Faiveley L63-11255;;2018-09-28;2018-09-29;2018-10-03;Адлер;Без рамы. вибрация. плата процессора (восстановлению не подлежит)
61361;Двигатель вентилятора Faiveley L63-11255;;2018-09-28;2018-09-29;2018-10-03;Адлер;Без рамы. вибрация. Отправлен на центральный склад
61360;Двигатель вентилятора Faiveley L63-11255;;2018-09-28;2018-09-29;2018-10-03;Адлер;Без рамы, неисправна плата процессора. Отправлен на центральный склад
61281;Прочее (см. примечания);;2018-09-25;;;Санкт-Петербург;Табло номера вагона ТНС-2-64-01 АВДБ.687280.022. Без корпуса. Раскурочен отсутствуют компоненты
61280;Прочее (см. примечания);39;2018-09-25;;;Санкт-Петербург;Табло номера вагона ТНС-2-64-01 АВДБ.687280.022. Поступило с мех. повр, отсутствуют компоненты.
61279;Модуль расширения ABB DX522;741;2018-09-25;2018-09-25;2018-09-26;Санкт-Петербург;Залит водой. Y1, Y2, Y3.
61262;Панель регулирования громкости ПРГ-2.02 АВДБ.687240.018;94574;2018-09-25;2019-04-25;2019-04-25;Москва-Киевская;
61261;Панель регулирования громкости ПРГ-2.02 АВДБ.687240.018;94929;2018-09-25;2019-04-25;2019-04-25;Москва-Киевская;
61233;Операторская панель B&R 4PP045;94980178030;2018-09-24;2018-09-25;2018-12-12;Архангельск;Неисправен touchpad
61230;Телевизор SHARP LC-15S1E;409812868;2018-09-24;2018-10-04;2018-12-12;Архангельск;прогар платы
61223;Плата контроля СМПК.435332.129 СМПК.758726.180;372;2018-09-24;2018-10-18;;Ярославль;Вышел из строя МК!
61194;Модуль БУЭ-К (Экспресс 1А41);1486;2018-09-24;;;Казань;Отпр. в Экспресс
61158;Плата ППВ1 (ГАМЕМ);506684;2018-09-20;2018-09-20;;Москва-Киевская;на ГАМЕМ, трансформатор
61149;Панель регулирования громкости ПРГ-2.02 АВДБ.687240.018;93006;2018-09-20;;;Москва-Киевская;Отправлен в ЭЛК 01.12.2020. Вернулась с ЭЛК 18.01.2021, Акт №06-ОР, забракована
61062;Инвертор ИН 110/220/5000/50/М1;6903;2018-09-18;2018-09-19;;Смоленск;в ЛМ
61061;Панель Advantech TPC-1270H-C1E;HMA0137170;2018-09-17;;;Котлас;Отказ контроллера сенсорной панели.Передана в ремонт Глинка В.В. 10.12.2021.
61036;Прочее (см. примечания);7022030;2018-09-14;2018-09-18;2018-09-19;Ростов-на-Дону;Инвертор Кларус 110/7200. Ремонту не подлежит
61035;Прочее (см. примечания);7217092;2018-09-14;2018-09-18;2018-09-19;Ростов-на-Дону;Инвертор Кларус 110/7200. Ремонту не подлежит
60908;Блок упр. авт. двери CB 110500 (Элк);280;2018-09-10;2018-09-25;2018-09-26;Санкт-Петербург;
60907;Блок упр. авт. двери CB 110500 (Элк);;2018-09-10;2018-09-20;2018-09-21;Санкт-Петербург;Ремонту не подлежит см.47395
60883;Плата драйвера ДТИ 6/12 СМПК.758725.026;5333;2018-09-10;2018-09-11;;Екатеринбург;Прогар П/П
60848;Модуль БУЭ-К (Экспресс 1А41);1745;2018-09-10;;;Адлер;Отпр. в Экспресс
60832;Плата драйвера ДТИ 2/12 СМПК.758725.040;1193;2018-09-10;2018-09-14;;Адлер;Прогар П/П
60816;Инвертор INVR6000-110-230-K1;30;2018-09-10;2020-02-13;2020-02-19;Адлер;По указанию Пилипцева В.С. отправлен в Мин. Воды.
60691;Плата ППВ (ГАМЕМ);405474;2018-09-04;2018-09-11;;Санкт-Петербург;трансформатор, на ГАМЕМ
60690;Плата ППВ (ГАМЕМ);605421;2018-09-04;2019-07-02;2019-07-02;Санкт-Петербург;трансформатор, забракована в ГАМЕМ 21.06.2019
60689;Плата ППВ (ГАМЕМ);603415;2018-09-04;2018-09-11;;Санкт-Петербург;трансформатор, на ГАМЕМ
60688;Плата ППВ (ГАМЕМ);405489;2018-09-04;2018-09-11;;Санкт-Петербург;трансформатор, на ГАМЕМ
60448;Плата инвертора ППН СМПК.758726.163 СМПК.435331.020;528;2018-08-28;2018-08-28;;Санкт-Петербург;
60416;Панель регулирования громкости ПРГ-2.02 АВДБ.687240.018;92886;2018-08-27;2019-04-25;2019-04-25;Москва-Киевская;
60388;Плата считывающего устр-ва SEA-23;;2018-08-24;2018-08-24;2018-08-29;Санкт-Петербург;ПТМК.460749.002 В корпусе. Мех. повреждение корпуса, PIC.
60387;Плата считывающего устр-ва SEA-23;;2018-08-24;2018-08-28;2018-08-29;Санкт-Петербург;ПТМК.460749.002 В корпусе. Мех. повреждение корпуса, PIC.
60383;Инвертор подъемника инвалида 4QHF 2D;AR B 056-08;2018-08-24;2018-08-24;2018-08-30;Пермь;Прогар печатной платы, повреждение посадочных мест силовых транзисторов.
60375;Плата ПС-2М1 (ГАМЕМ);1003531;2018-08-24;2018-08-31;;Москва-Каланчевская;поступила с механическим повреждением сломана печатная плата и вырван трансформатор Т5
60369;Модуль БУЭ-К (Экспресс 1А41);1166;2018-08-24;2018-08-27;;Сервисный центр;отказ ист.пит.МПТ6С и процессора
60354;Плата ПС-6ТМ (ГАМЕМ);80629;2018-08-23;2018-08-31;;Сервисный центр;прогар печатной платы
60350;Плата ППВ1 (ГАМЕМ);413080;2018-08-23;2018-08-23;2018-08-23;Сервисный центр;Сквозной прогар платы
60310;Прочее (см. примечания);193;2018-08-23;2019-03-14;;Москва-Киевская;Трансформатор МИЮН.672422.007 (ГАМЕМ). Межобмоточное КЗ.
60291;Операторская панель ABB PP320;49249025;2018-08-22;2018-08-23;;Москва-Каланчевская;Залита водой.
60285;Прочее (см. примечания);78;2018-08-22;;2018-11-09;Новосибирск;Плата с почтового вагона
60278;Модуль расширения Siemens EM235;B2VK3241;2018-08-22;2018-08-23;2018-08-24;Воронеж;выгорели обе платы
60274;Плата СУ ППН ЭСЭ 0113;299;2018-08-21;;;Адлер;
60216;Плата ППВ (ГАМЕМ);405471;2018-08-21;2018-08-22;;Сервисный центр;Ремонт в ГАМЕМ.
60195;Блок БРНГ в сборе ЖИТМ.421243.001 (Кросна);585;2018-08-21;2018-08-21;;Москва-Каланчевская;выгорела ПП корзины
60156;Плата СУ ППН ЭСЭ 0113;262;2018-08-20;;;Адлер;
60136;Двигатель вентилятора Faiveley L63-11255;;2018-08-20;2018-08-25;2018-08-29;Адлер;Без рамы, ремонту не подлежит. Отправлен на центральный склад.
60126;Плата РНП (ГАМЕМ);507575;2018-08-20;2018-09-06;2018-12-03;Москва-Киевская;Прогар печатной платы.
60069;Прочее (см. примечания);;2018-08-20;;2019-05-21;Екатеринбург;В ремонт на центральный склад.Инвертор DC/AC 110/220B СибВольт 40110, гарантийный
59989;Двигатель вентилятора Faiveley L63-11255;;2018-08-16;2018-08-21;2018-08-24;Москва-Октябрьская;ЦП, драйвер. Рама с дефлектором - на ВЧД-1. Отправлен на центральный склад
59971;Модуль ОСН-4 (Экспресс);601;2018-08-15;2018-08-20;2018-11-09;Адлер;выгорела ПП
59930;Прочее (см. примечания);3799;2018-08-14;2018-08-14;2018-08-22;Адлер;SEMIKRON 10 Прогар ПП.
59929;Прочее (см. примечания);3899;2018-08-14;2018-08-14;2018-08-22;Адлер;SEMIKRON 10 Прогар ПП.
59896;Плата ППВ (ГАМЕМ);405485;2018-08-14;2018-08-15;;Санкт-Петербург;Ремонт в ГАМЕМ.
59884;Плата ПС-6ТМ (ГАМЕМ);20701586;2018-08-14;2018-08-31;;Москва-Каланчевская;прогар печатной платы
59874;Блок упр. авт. двери СПСТ.468361.016;907311;2018-08-13;2018-08-14;2018-08-15;Москва-Ярославская;Прогар плат.
59830;Преобразователь ПНВ 54/220-200;2114;2018-08-13;2018-09-07;2018-09-10;Москва-Каланчевская;Прогар печатной платы
59785;Плата драйвера ДТИ 6/12 СМПК.758725.026;;2018-08-09;2018-08-24;;Саратов;Неисправны трансформаторы
59715;Плата драйвера ДТИ 6/12 СМПК.758725.026;6251;2018-08-08;2018-08-10;;Воронеж;Прогар ПП, трансформаторы.
59695;КППУ Барс-4МОс;721;2018-08-07;2018-11-08;2019-07-08;Москва-Киевская;короткое замыкание процессора
59659;Прочее (см. примечания);;2018-08-07;2018-08-07;2018-08-10;Екатеринбург;Плата SKHI60
59651;Прочее (см. примечания);199;2018-08-07;2018-08-07;2018-08-10;Пермь;Плата SKHI60
59650;Прочее (см. примечания);193;2018-08-07;2018-08-07;2018-08-10;Пермь;Плата SKHI60
59631;Панель Advantech TPC-1270H-C1E;HMA0075236;2018-08-07;2019-03-05;;Москва-Ярославская;Передана в ремонт Глинка В.В. 10.12.2021.
59609;Блок CHG 090-AA05-10;1146000JMY;2018-08-07;2018-09-22;2018-09-27;Москва-Николаевка;Обрыв основной обмотки трансформатора. Восстановлению не подлежит.
59447;Контроллер вагона;784;2018-08-02;;;Нижний Новгород;
59409;Прочее (см. примечания);3;2018-08-01;;;Самара;Плата СМПК.758725.090
59404;Плата ВВ драйверов СМПК.758726.104 СМПК.468741.021;100;2018-08-01;2018-08-06;;Самара;Улетучились дорожки.
59399;Плата ВВ драйверов СМПК.758726.104 СМПК.468741.021;95;2018-08-01;2018-08-02;2018-08-09;Самара;Деф.вед. составлена!!!
59398;Плата инвертора ППН СМПК.758726.103 СМПК.435331.016;169;2018-08-01;2018-08-02;2018-08-03;Самара;Деф.вед. составлена!!!
59394;Плата инвертора ППН СМПК.758726.103 СМПК.435331.016;52;2018-08-01;2018-08-02;;Самара;Деф.вед. составлена!!!
59243;Преобразователь WAGO 50-150/24;526158;2018-07-31;2018-07-31;2018-08-02;Сервисный центр;
59231;Двигатель вентилятора Faiveley L63-11255;;2018-07-31;2018-08-25;2018-08-29;Адлер;Без рамы, неисправна плата процессора. Отправлен на центральный склад.
59218;Прочее (см. примечания);;2018-07-31;;2019-03-29;Москва-Ярославская;Сварочный аппарат Мастер 202
59217;Прочее (см. примечания);;2018-07-31;;2019-03-29;Москва-Ярославская;Сварочный аппарат GM2000
59216;Прочее (см. примечания);;2018-07-31;;2019-03-29;Москва-Ярославская;Сварочный аппарат СВАРИС 160
59175;Трансформатор СМПК.671128.020;1039;2018-07-30;2018-07-30;2018-08-28;Москва-Киевская;Межобмоточный пробой.
59153;Двигатель вентилятора Faiveley L63-11255;396;2018-07-27;2018-08-23;2018-08-24;Москва-Октябрьская;ЦП, драйвер. Отправлен на центральный склад
59057;Плата инвертора ППН СМПК.758726.163 СМПК.435331.020;640;2018-07-25;2018-07-26;2018-08-08;Санкт-Петербург;Необходима замена печатной платы!
59020;Двигатель вентилятора Faiveley L63-11255;271;2018-07-25;2018-07-31;2018-08-01;Москва-Октябрьская;Отправлен на центральный склад
59019;Двигатель вентилятора Faiveley L63-11255;121;2018-07-25;2018-07-31;2018-08-01;Москва-Октябрьская;Отправлен на центральный склад
59018;Двигатель вентилятора Faiveley L63-11255;245;2018-07-25;2018-08-21;2018-08-24;Москва-Октябрьская;Поступил без крышки. Залит водой. Отправлен на центральный склад.
59005;Плата ВВ драйверов СМПК.758726.181 СМПК.468741.044;277;2018-07-25;2018-07-25;2018-07-31;Ярославль;Прогар платы. См. 38446
58970;Плата ПС-6ТМ (ГАМЕМ);11203209;2018-07-24;2018-08-31;;Санкт-Петербург;прогар печатной платы
58969;Прочее (см. примечания);;2018-07-24;2018-07-25;2018-07-26;Санкт-Петербург;Блок управления заслонками BELIMO LM24A-SR/300 LAN
58926;Двигатель вентилятора Faiveley L63-11255;333;2018-07-24;2018-07-31;2018-08-01;Москва-Киевская;Отправлен на центральный склад
58920;Модуль питания PB03A (KNORR-BREMSE);MB5262968;2018-07-24;2018-09-06;2018-09-28;Самара;Просаживает питание 5 вольт. КЗ на внутренних слоях ПП.
58917;Плата драйвера ДТИ 6/12 СМПК.758725.026;;2018-07-24;2018-07-26;;Самара;Прогар П/П
58915;Плата драйвера ДТИ 6.1/12 ЭСЭ 0155;;2018-07-24;;;Самара;
58897;Преобразователь ПНВ 54/220-200;274;2018-07-24;2018-09-07;2018-09-14;Сервисный центр;сгорел трансформатор
58836;Плата контроля СМПК.435332.129 СМПК.758726.180;187;2018-07-24;2018-07-25;2018-07-25;Москва-Киевская;Вышел из строя МК!
58833;Плата ПУ5 (ГАМЕМ);22;2018-07-24;2018-07-25;2019-09-02;Москва-Октябрьская;212, 170-174, 30.08.2019 забракован ГАМЕМ.
58782;Двигатель вентилятора Faiveley L63-11255;;2018-07-24;2018-08-29;2019-03-21;Москва-Октябрьская;Без рамы, неисправна плата процессора. Передан на центральный склад 21.03.2019
58780;Двигатель вентилятора Faiveley L63-11255;221;2018-07-24;2018-07-31;2018-08-01;Москва-Октябрьская;Отправлен на центральный склад
58778;Плата ППВ (ГАМЕМ);603420;2018-07-23;2018-07-23;;Сервисный центр;
58708;Плата считывающего устр-ва SEA-23;;2018-07-19;2018-09-24;2018-09-28;Самара;PIC
58634;Плата ПУ1-11 (ГАМЕМ);10206961;2018-07-17;2018-07-18;2019-10-08;Владивосток;50Гц ПЛИС, 30.08.2019 забракована ГАМЕМ.
58571;Прочее (см. примечания);21;2018-07-17;;;Санкт-Петербург;Блок VAD-11 (видео, Кр. Стрела)
58541;Двигатель вентилятора Faiveley L63-11255;;2018-07-17;2018-07-31;2018-08-01;Москва-Октябрьская;Без рамы. Отправлен на центральный склад
58535;Табло инф. ТИ-11-11-38М;4536;2018-07-17;2018-07-20;;Москва-Ярославская;отсутствует крепёж,процессора.Выгорели дорожки ПП (микросхемы уст.наоборот)
58534;Табло инф. ТИ-11-11-38М;8906;2018-07-17;2018-07-20;;Москва-Ярославская;отсутствует БП,крепёж и процессора
58532;Панель Advantech TPC-1270H-C1E;HMA0293964;2018-07-17;2019-03-05;;Москва-Ярославская;
58514;Прочее (см. примечания);4398;2018-07-17;2018-07-17;2018-08-22;Адлер;Плата SKHI60
58442;Блок CEG 485-HB50-01;065000OJX;2018-07-16;2018-07-16;2018-10-08;Вологда;Прогар платы.
58435;Табло инф. ТИ-11-11-38М;10832;2018-07-16;2018-07-24;;Котлас;отказ БП-отказ всех микросхем
58429;Контроллер ABB PM573;2173;2018-07-13;;;Ижевск;
58428;Модуль расширения ABB DX522;2733;2018-07-13;2018-11-29;2018-12-03;Ижевск;AX522 D2 Залит водой, Y2, Y3.
58427;Модуль расширения ABB AI523;1026;2018-07-13;2018-11-29;2018-12-03;Ижевск;Залит водой. Y2, Y3.
58364;Контроллер Siemens SIBCOS M9000;1060;2018-07-11;2018-07-11;2018-07-12;Адлер;Залит водой.
58318;Прочее (см. примечания);1200;2018-07-10;2018-07-10;2018-07-12;Уфа;Плата SKHI60
58305;Прочее (см. примечания);;2018-07-10;2018-07-10;2018-07-17;Казань;Пребразователь Systemair 5001 Type RE 3.0. Конструкция неремонтопригодна
58296;Прочее (см. примечания);3699;2018-07-10;2018-07-10;2018-08-22;Адлер;Плата SKHI60
58281;Плата драйвера ДТИ 6.1/12 ЭСЭ 0155;;2018-07-10;2018-07-12;;Адлер;обрыв обмоток трансформатора
58264;Плата ПУ1-1 (ГАМЕМ);30702337;2018-07-10;2018-07-17;2019-08-30;Москва-Киевская;70Гц ПЛИС, Забракована в ГАМЕМ.
58223;Плата ПУ1-1 (ГАМЕМ);31101713;2018-07-10;2018-07-17;;Москва-Октябрьская;ПЛИС, на ГАМЕМ
58196;Прочее (см. примечания);23;2018-07-09;2018-07-09;2018-08-01;Воронеж;Плата SKHI 60
